OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2706936k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd26e0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7639K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
711: [GC (Allocation Failure) [PSYoungGen: 132656K->1616K(141824K)] 132672K->1640K(316928K), 0.0017639 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
56.303: [GC (Allocation Failure) [PSYoungGen: 214560K->32K(206848K)] 216380K->1852K(381952K), 0.0005155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.352: [GC (Allocation Failure) [PSYoungGen: 206368K->64K(199168K)] 208188K->1884K(374272K), 0.0005149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.402: [GC (Allocation Failure) [PSYoungGen: 198720K->96K(192000K)] 200540K->1916K(367104K), 0.0005178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.448: [GC (Allocation Failure) [PSYoungGen: 191584K->96K(185344K)] 193404K->1916K(360448K), 0.0005057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.492: [GC (Allocation Failure) [PSYoungGen: 184928K->96K(178688K)] 186748K->1916K(353792K), 0.0005013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.535: [GC (Allocation Failure) [PSYoungGen: 178272K->32K(214528K)] 180092K->1852K(389632K), 0.0005516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.586: [GC (Allocation Failure) [PSYoungGen: 214048K->32K(206336K)] 215868K->1852K(381440K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.638: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207676K->1852K(373760K), 0.0005099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.685: [GC (Allocation Failure) [PSYoungGen: 198176K->32K(238592K)] 199996K->1852K(413696K), 0.0008802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.746: [GC (Allocation Failure) [PSYoungGen: 238112K->96K(286208K)] 239932K->1916K(461312K), 0.0005326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.816: [GC (Allocation Failure) [PSYoungGen: 285792K->96K(274944K)] 287612K->1916K(450048K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
56.882: [GC (Allocation Failure) [PSYoungGen: 274528K->32K(264192K)] 276348K->1852K(439296K), 0.0005030 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
56.945: [GC (Allocation Failure) [PSYoungGen: 263712K->32K(253952K)] 265532K->1852K(429056K), 0.0005186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.005: [GC (Allocation Failure) [PSYoungGen: 253472K->96K(244224K)] 255292K->1916K(419328K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.063: [GC (Allocation Failure) [PSYoungGen: 243808K->32K(235008K)] 245628K->1852K(410112K), 0.0005304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.120: [GC (Allocation Failure) [PSYoungGen: 234528K->32K(226304K)] 236348K->1852K(401408K), 0.0004937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.174: [GC (Allocation Failure) [PSYoungGen: 225824K->96K(217600K)] 227644K->1916K(392704K), 0.0005372 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.228: [GC (Allocation Failure) [PSYoungGen: 217184K->32K(209408K)] 219004K->1852K(384512K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.279: [GC (Allocation Failure) [PSYoungGen: 208928K->64K(201728K)] 210748K->1884K(376832K), 0.0005529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.327: [GC (Allocation Failure) [PSYoungGen: 201280K->96K(194560K)] 203100K->1916K(369664K), 0.0005079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.374: [GC (Allocation Failure) [PSYoungGen: 194144K->96K(187392K)] 195964K->1916K(362496K), 0.0005205 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
57.419: [GC (Allocation Failure) [PSYoungGen: 186976K->32K(180736K)] 188796K->1852K(355840K), 0.0005007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.462: [GC (Allocation Failure) [PSYoungGen: 180256K->32K(174592K)] 182076K->1852K(349696K), 0.0005327 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
57.504: [GC (Allocation Failure) [PSYoungGen: 174112K->96K(209408K)] 175932K->1916K(384512K), 0.0005365 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
57.553: [GC (Allocation Failure) [PSYoungGen: 208992K->32K(251392K)] 210812K->1852K(426496K), 0.0005588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.615: [GC (Allocation Failure) [PSYoungGen: 250912K->96K(241664K)] 252732K->1916K(416768K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.673: [GC (Allocation Failure) [PSYoungGen: 241248K->96K(232448K)] 243068K->1916K(407552K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.729: [GC (Allocation Failure) [PSYoungGen: 232032K->32K(279040K)] 233852K->1852K(454144K), 0.0013981 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.797: [GC (Allocation Failure) [PSYoungGen: 278560K->32K(334848K)] 280380K->1852K(509952K), 0.0004974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.878: [GC (Allocation Failure) [PSYoungGen: 334368K->96K(321024K)] 336188K->1916K(496128K), 0.0005057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
57.954: [GC (Allocation Failure) [PSYoungGen: 320608K->32K(308224K)] 322428K->1852K(483328K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.027: [GC (Allocation Failure) [PSYoungGen: 307744K->96K(295936K)] 309564K->1916K(471040K), 0.0005133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.098: [GC (Allocation Failure) [PSYoungGen: 295520K->32K(284160K)] 297340K->1852K(459264K), 0.0005267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.165: [GC (Allocation Failure) [PSYoungGen: 283680K->96K(272896K)] 285500K->1916K(448000K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.231: [GC (Allocation Failure) [PSYoungGen: 272480K->32K(262144K)] 274300K->1852K(437248K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.296: [GC (Allocation Failure) [PSYoungGen: 261664K->32K(251904K)] 263484K->1852K(427008K), 0.0005670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.356: [GC (Allocation Failure) [PSYoungGen: 251424K->32K(242176K)] 253244K->1852K(417280K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.414: [GC (Allocation Failure) [PSYoungGen: 241696K->32K(232960K)] 243516K->1852K(408064K), 0.0004919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.472: [GC (Allocation Failure) [PSYoungGen: 232480K->96K(224256K)] 234300K->1916K(399360K), 0.0006043 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
58.527: [GC (Allocation Failure) [PSYoungGen: 223840K->32K(216064K)] 225660K->1852K(391168K), 0.0005169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.578: [GC (Allocation Failure) [PSYoungGen: 215584K->32K(207872K)] 217404K->1852K(382976K), 0.0004944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.631: [GC (Allocation Failure) [PSYoungGen: 207392K->96K(200192K)] 209212K->1916K(375296K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.678: [GC (Allocation Failure) [PSYoungGen: 199776K->96K(193024K)] 201596K->1916K(368128K), 0.0005256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.725: [GC (Allocation Failure) [PSYoungGen: 192608K->32K(185856K)] 194428K->1852K(360960K), 0.0005516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.772: [GC (Allocation Failure) [PSYoungGen: 185376K->32K(179200K)] 187196K->1852K(354304K), 0.0004956 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.815: [GC (Allocation Failure) [PSYoungGen: 178720K->32K(173056K)] 180540K->1852K(348160K), 0.0005555 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.856: [GC (Allocation Failure) [PSYoungGen: 172576K->32K(207872K)] 174396K->1852K(382976K), 0.0005472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.906: [GC (Allocation Failure) [PSYoungGen: 207392K->32K(200192K)] 209212K->1852K(375296K), 0.0005052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.954: [GC (Allocation Failure) [PSYoungGen: 199708K->32K(193024K)] 201529K->1852K(368128K), 0.0004941 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.000: [GC (Allocation Failure) [PSYoungGen: 192544K->32K(231936K)] 194364K->1852K(407040K), 0.0006932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.059: [GC (Allocation Failure) [PSYoungGen: 231456K->32K(223232K)] 233276K->1852K(398336K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.113: [GC (Allocation Failure) [PSYoungGen: 222752K->96K(215040K)] 224572K->1916K(390144K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.164: [GC (Allocation Failure) [PSYoungGen: 214624K->32K(206848K)] 216444K->1852K(381952K), 0.0005928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.213: [GC (Allocation Failure) [PSYoungGen: 206368K->64K(248320K)] 208188K->1884K(423424K), 0.0006125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.277: [GC (Allocation Failure) [PSYoungGen: 247872K->96K(238592K)] 249692K->1916K(413696K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.336: [GC (Allocation Failure) [PSYoungGen: 238176K->96K(229376K)] 239996K->1916K(404480K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.390: [GC (Allocation Failure) [PSYoungGen: 228960K->32K(220672K)] 230780K->1852K(395776K), 0.0004955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.444: [GC (Allocation Failure) [PSYoungGen: 220192K->32K(212480K)] 222012K->1852K(387584K), 0.0005046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.494: [GC (Allocation Failure) [PSYoungGen: 212000K->32K(204800K)] 213820K->1852K(379904K), 0.0004952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.543: [GC (Allocation Failure) [PSYoungGen: 204320K->32K(197120K)] 206140K->1852K(372224K), 0.0005254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.590: [GC (Allocation Failure) [PSYoungGen: 196640K->64K(189952K)] 198460K->1884K(365056K), 0.0005110 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
59.637: [GC (Allocation Failure) [PSYoungGen: 189504K->96K(183296K)] 191324K->1916K(358400K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.682: [GC (Allocation Failure) [PSYoungGen: 182880K->32K(176640K)] 184700K->1852K(351744K), 0.0004996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.724: [GC (Allocation Failure) [PSYoungGen: 176160K->32K(170496K)] 177980K->1852K(345600K), 0.0005020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.765: [GC (Allocation Failure) [PSYoungGen: 170016K->32K(204800K)] 171836K->1852K(379904K), 0.0005402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.817: [GC (Allocation Failure) [PSYoungGen: 204320K->64K(197120K)] 206140K->1884K(372224K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.866: [GC (Allocation Failure) [PSYoungGen: 196672K->32K(189952K)] 198492K->1852K(365056K), 0.0005333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.912: [GC (Allocation Failure) [PSYoungGen: 189472K->64K(227840K)] 191292K->1884K(402944K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
59.968: [GC (Allocation Failure) [PSYoungGen: 227392K->96K(219136K)] 229212K->1916K(394240K), 0.0005109 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
60.020: [GC (Allocation Failure) [PSYoungGen: 218720K->96K(210944K)] 220540K->1916K(386048K), 0.0005175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.070: [GC (Allocation Failure) [PSYoungGen: 210528K->32K(203264K)] 212348K->1852K(378368K), 0.0005381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.119: [GC (Allocation Failure) [PSYoungGen: 202784K->96K(196096K)] 204604K->1916K(371200K), 0.0005102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.168: [GC (Allocation Failure) [PSYoungGen: 195680K->32K(188928K)] 197500K->1852K(364032K), 0.0005330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.214: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190268K->1852K(357376K), 0.0005374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.258: [GC (Allocation Failure) [PSYoungGen: 181792K->96K(175616K)] 183612K->1916K(350720K), 0.0005167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.301: [GC (Allocation Failure) [PSYoungGen: 175200K->160K(210944K)] 177020K->1980K(386048K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.354: [GC (Allocation Failure) [PSYoungGen: 210592K->32K(203264K)] 212412K->1884K(378368K), 0.0005389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.405: [GC (Allocation Failure) [PSYoungGen: 202784K->64K(196096K)] 204636K->1916K(371200K), 0.0005623 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.452: [GC (Allocation Failure) [PSYoungGen: 195648K->96K(188928K)] 197500K->1948K(364032K), 0.0005234 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
60.497: [GC (Allocation Failure) [PSYoungGen: 188512K->96K(182272K)] 190364K->1948K(357376K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.541: [GC (Allocation Failure) [PSYoungGen: 181856K->32K(218624K)] 183708K->1884K(393728K), 0.0005415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.593: [GC (Allocation Failure) [PSYoungGen: 218144K->96K(262656K)] 219996K->1948K(437760K), 0.0005489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.657: [GC (Allocation Failure) [PSYoungGen: 262240K->64K(252416K)] 264092K->1916K(427520K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.718: [GC (Allocation Failure) [PSYoungGen: 251968K->32K(242688K)] 253820K->1884K(417792K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.777: [GC (Allocation Failure) [PSYoungGen: 242208K->32K(233472K)] 244060K->1884K(408576K), 0.0005472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.832: [GC (Allocation Failure) [PSYoungGen: 232992K->96K(224768K)] 234844K->1948K(399872K), 0.0005261 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
60.888: [GC (Allocation Failure) [PSYoungGen: 224352K->96K(216576K)] 226204K->1948K(391680K), 0.0005508 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.940: [GC (Allocation Failure) [PSYoungGen: 216160K->32K(208384K)] 218012K->1884K(383488K), 0.0005218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.990: [GC (Allocation Failure) [PSYoungGen: 207904K->64K(200704K)] 209756K->1916K(375808K), 0.0005269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.038: [GC (Allocation Failure) [PSYoungGen: 200256K->32K(193536K)] 202108K->1884K(368640K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.084: [GC (Allocation Failure) [PSYoungGen: 193056K->32K(186368K)] 194908K->1884K(361472K), 0.0005772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.128: [GC (Allocation Failure) [PSYoungGen: 185888K->96K(179712K)] 187740K->1948K(354816K), 0.0005064 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.172: [GC (Allocation Failure) [PSYoungGen: 179296K->96K(173568K)] 181148K->1948K(348672K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.214: [GC (Allocation Failure) [PSYoungGen: 173152K->96K(208384K)] 175004K->1948K(383488K), 0.0005509 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.265: [GC (Allocation Failure) [PSYoungGen: 207968K->96K(250368K)] 209820K->1948K(425472K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.326: [GC (Allocation Failure) [PSYoungGen: 249952K->96K(240640K)] 251804K->1948K(415744K), 0.0005217 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.387: [GC (Allocation Failure) [PSYoungGen: 240224K->32K(231424K)] 242076K->1884K(406528K), 0.0005482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.444: [GC (Allocation Failure) [PSYoungGen: 230944K->32K(222720K)] 232796K->1884K(397824K), 0.0005203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.499: [GC (Allocation Failure) [PSYoungGen: 222240K->32K(214528K)] 224092K->1884K(389632K), 0.0005150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.558: [GC (Allocation Failure) [PSYoungGen: 214048K->32K(206336K)] 215900K->1884K(381440K), 0.0005476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.609: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207708K->1884K(373760K), 0.0005888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.660: [GC (Allocation Failure) [PSYoungGen: 198176K->32K(191488K)] 200028K->1884K(366592K), 0.0005201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.707: [GC (Allocation Failure) [PSYoungGen: 191008K->96K(184832K)] 192860K->1948K(359936K), 0.0005360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.753: [GC (Allocation Failure) [PSYoungGen: 184416K->32K(178176K)] 186268K->1884K(353280K), 0.0005484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.797: [GC (Allocation Failure) [PSYoungGen: 177696K->96K(172032K)] 179548K->1948K(347136K), 0.0005278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.839: [GC (Allocation Failure) [PSYoungGen: 171616K->32K(206336K)] 173468K->1884K(381440K), 0.0005099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.892: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207708K->1884K(373760K), 0.0005440 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
61.941: [GC (Allocation Failure) [PSYoungGen: 198176K->96K(191488K)] 200028K->1948K(366592K), 0.0005335 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.988: [GC (Allocation Failure) [PSYoungGen: 191072K->96K(184832K)] 192924K->1948K(359936K), 0.0005348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.033: [GC (Allocation Failure) [PSYoungGen: 184416K->32K(178176K)] 186268K->1884K(353280K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.077: [GC (Allocation Failure) [PSYoungGen: 177696K->96K(214016K)] 179548K->1948K(389120K), 0.0005257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.130: [GC (Allocation Failure) [PSYoungGen: 213600K->32K(206336K)] 215452K->1884K(381440K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.187: [GC (Allocation Failure) [PSYoungGen: 205856K->96K(198656K)] 207708K->1948K(373760K), 0.0005638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.236: [GC (Allocation Failure) [PSYoungGen: 198240K->96K(191488K)] 200092K->1948K(366592K), 0.0005319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.283: [GC (Allocation Failure) [PSYoungGen: 191072K->32K(184832K)] 192924K->1884K(359936K), 0.0005692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.328: [GC (Allocation Failure) [PSYoungGen: 184352K->32K(221696K)] 186204K->1884K(396800K), 0.0005637 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.385: [GC (Allocation Failure) [PSYoungGen: 221216K->96K(213504K)] 223068K->1948K(388608K), 0.0005317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.437: [GC (Allocation Failure) [PSYoungGen: 213088K->32K(205824K)] 214940K->1884K(380928K), 0.0005092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.487: [GC (Allocation Failure) [PSYoungGen: 205344K->96K(198144K)] 207196K->1948K(373248K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.536: [GC (Allocation Failure) [PSYoungGen: 197728K->64K(190976K)] 199580K->1916K(366080K), 0.0005887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.583: [GC (Allocation Failure) [PSYoungGen: 190528K->32K(184320K)] 192380K->1884K(359424K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.631: [GC (Allocation Failure) [PSYoungGen: 183840K->32K(177664K)] 185692K->1884K(352768K), 0.0005254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.675: [GC (Allocation Failure) [PSYoungGen: 177184K->96K(171520K)] 179036K->1948K(346624K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.717: [GC (Allocation Failure) [PSYoungGen: 171104K->32K(205824K)] 172956K->1884K(380928K), 0.0005218 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
62.767: [GC (Allocation Failure) [PSYoungGen: 205344K->96K(247296K)] 207196K->1948K(422400K), 0.0005858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.828: [GC (Allocation Failure) [PSYoungGen: 246880K->96K(237568K)] 248732K->1948K(412672K), 0.0005244 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.888: [GC (Allocation Failure) [PSYoungGen: 237152K->32K(228352K)] 239004K->1884K(403456K), 0.0005628 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.944: [GC (Allocation Failure) [PSYoungGen: 227872K->32K(219648K)] 229724K->1884K(394752K), 0.0005306 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.998: [GC (Allocation Failure) [PSYoungGen: 219168K->32K(211456K)] 221020K->1884K(386560K), 0.0005253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.049: [GC (Allocation Failure) [PSYoungGen: 210976K->32K(203776K)] 212828K->1884K(378880K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.100: [GC (Allocation Failure) [PSYoungGen: 203296K->64K(196096K)] 205148K->1916K(371200K), 0.0005326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.148: [GC (Allocation Failure) [PSYoungGen: 195648K->32K(188928K)] 197500K->1884K(364032K), 0.0005366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.195: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190300K->1884K(357376K), 0.0005841 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.240: [GC (Allocation Failure) [PSYoungGen: 181792K->32K(218624K)] 183644K->1884K(393728K), 0.0005440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.294: [GC (Allocation Failure) [PSYoungGen: 218144K->96K(210432K)] 219996K->1948K(385536K), 0.0005309 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.345: [GC (Allocation Failure) [PSYoungGen: 210016K->32K(252416K)] 211868K->1884K(427520K), 0.0006198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.410: [GC (Allocation Failure) [PSYoungGen: 251936K->32K(242688K)] 253788K->1884K(417792K), 0.0005295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.470: [GC (Allocation Failure) [PSYoungGen: 242208K->32K(233472K)] 244060K->1884K(408576K), 0.0005199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.528: [GC (Allocation Failure) [PSYoungGen: 232992K->96K(224768K)] 234844K->1948K(399872K), 0.0005295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.583: [GC (Allocation Failure) [PSYoungGen: 224352K->96K(216576K)] 226204K->1948K(391680K), 0.0005705 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.638: [GC (Allocation Failure) [PSYoungGen: 216160K->32K(208384K)] 218012K->1884K(383488K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.689: [GC (Allocation Failure) [PSYoungGen: 207904K->32K(200704K)] 209756K->1884K(375808K), 0.0005317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.739: [GC (Allocation Failure) [PSYoungGen: 200224K->32K(193536K)] 202076K->1884K(368640K), 0.0005049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.786: [GC (Allocation Failure) [PSYoungGen: 193056K->32K(186368K)] 194908K->1884K(361472K), 0.0005243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.832: [GC (Allocation Failure) [PSYoungGen: 185888K->96K(179712K)] 187740K->1948K(354816K), 0.0005301 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
63.876: [GC (Allocation Failure) [PSYoungGen: 179296K->64K(215552K)] 181148K->1916K(390656K), 0.0009415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.931: [GC (Allocation Failure) [PSYoungGen: 215104K->96K(258560K)] 216956K->1948K(433664K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.995: [GC (Allocation Failure) [PSYoungGen: 258144K->32K(310272K)] 259996K->1884K(485376K), 0.0005422 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.070: [GC (Allocation Failure) [PSYoungGen: 309792K->32K(297984K)] 311644K->1884K(473088K), 0.0005295 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
